External_ID,Age,Gender,Screen_Time_Hours,Reaction_Time_ms,Memory_Score,Cognitive_Composite
U55044,25,Female,2.9,379.04,68,84.68
U55045,20,Male,5.4,359.76,81,60.14
U55046,36,Male,2.1,221.6,57,96.48
U55047,39,Female,2.7,571.4,52,9.08
U55048,55,Male,7.2,397.36,64,50.15
U55049,20,Female,5.5,218.1,88,91.06
U55050,39,Female,1.1,290.77,66,76.35
U55051,30,Female,10.8,553.05,86,22.26
U55052,50,Female,10.6,391.35,44,30.93
U55053,32,Female,10.7,392.21,63,44.9
U55054,22,Female,1.7,529.48,62,54.54
U55055,28,Female,1.3,453.08,87,60.08
U55056,51,Male,3.9,219.57,93,100.0
U55057,47,Female,4.4,387.57,56,54.68
U55058,20,Male,9.2,408.02,56,46.84
U55059,18,Female,9.2,444.78,54,41.81
U55060,46,Female,6.9,219.29,84,87.52
U55061,39,Female,11.3,497.78,40,13.35
U55062,47,Female,2.4,407.79,86,78.76
U55063,59,Female,1.7,518.35,93,39.02
U55064,49,Female,10.7,553.97,69,12.7
U55065,55,Female,10.2,335.83,75,58.19
U55066,51,Female,4.3,582.97,74,31.17
U55067,28,Male,5.9,464.64,65,49.61
U55068,25,Male,3.1,221.05,92,100.0
U55069,32,Other,2.2,432.73,50,38.98
U55070,31,Male,10.1,392.17,41,32.73
U55071,55,Male,4.9,411.75,59,40.58
U55072,46,Other,9.0,222.13,83,88.58
U55073,26,Male,4.4,445.67,64,50.08
U55074,37,Female,5.7,461.14,85,52.75
U55075,59,Male,11.6,493.8,98,42.32
U55076,32,Female,8.2,452.25,60,54.5
U55077,28,Female,4.9,288.97,92,79.15
U55078,51,Other,1.7,348.03,85,85.34
U55079,48,Male,2.7,568.85,72,17.38
U55080,46,Male,2.8,206.36,86,95.95
U55081,42,Female,10.3,218.76,94,100.0
U55082,28,Male,8.0,432.35,50,40.18
U55083,19,Female,6.1,316.49,66,74.76
U55084,58,Female,6.7,287.34,93,87.9
U55085,25,Female,9.8,401.14,62,42.32
U55086,19,Female,7.5,468.23,78,48.01
U55087,55,Male,10.1,359.06,86,64.55
U55088,19,Female,7.6,322.22,48,53.76
U55089,25,Male,4.3,594.59,81,49.17
U55090,48,Female,1.5,375.59,60,49.03
U55091,50,Male,1.5,311.34,45,51.54
U55092,41,Female,10.2,555.62,60,7.42
U55093,42,Male,7.0,361.96,73,67.15
U55094,55,Male,4.4,276.78,66,91.27
U55095,18,Female,4.5,526.55,58,12.09
U55096,43,Female,2.3,470.59,95,56.4
U55097,38,Female,1.5,312.57,97,80.16
U55098,40,Male,2.6,437.46,96,83.73
U55099,53,Female,11.5,289.29,89,83.06
U55100,20,Male,10.0,537.34,71,18.82
U55101,22,Male,11.8,482.85,62,52.04
U55102,46,Male,4.0,350.41,42,64.5
U55103,44,Male,10.8,441.93,68,34.56
U55104,45,Female,2.0,205.82,73,100.0
U55105,31,Female,1.3,489.87,49,45.04
U55106,23,Male,10.8,477.51,91,44.28
U55107,31,Female,8.0,459.16,85,42.43
U55108,36,Female,4.8,271.62,82,79.71
U55109,18,Male,8.9,216.4,97,97.64
U55110,46,Female,9.0,390.99,87,70.99
U55111,57,Male,7.8,234.23,55,79.26
U55112,24,Female,4.6,218.6,69,84.37
U55113,37,Female,10.7,266.49,91,99.5
U55114,27,Male,9.3,214.39,67,83.72
U55115,55,Male,5.2,545.9,65,33.5
U55116,23,Female,7.7,229.94,75,100.0
U55117,30,Female,2.5,251.27,68,98.23
U55118,30,Male,3.9,233.82,85,93.46
U55119,25,Female,6.4,275.49,51,74.93
U55120,48,Female,6.8,590.14,45,9.82
U55121,34,Male,3.8,295.01,83,76.05
U55122,39,Male,7.7,576.61,62,15.43
U55123,35,Male,6.6,517.74,96,73.17
U55124,22,Male,1.7,218.19,70,98.64
U55125,26,Male,7.0,350.51,90,80.94
U55126,34,Female,3.6,505.45,66,28.9
U55127,23,Female,8.5,407.46,44,29.16
U55128,22,Male,2.8,390.38,53,71.74
U55129,48,Female,7.3,536.26,84,51.01
U55130,20,Female,2.8,552.27,90,42.86
U55131,35,Female,1.4,374.23,43,63.19
U55132,36,Female,11.7,279.04,68,74.94
U55133,31,Female,7.5,527.81,74,50.94
U55134,36,Male,6.7,512.39,62,23.11
U55135,35,Male,8.8,367.71,68,60.7
U55136,21,Male,5.7,429.28,51,46.68
U55137,57,Male,7.6,389.53,86,55.26
U55138,53,Female,3.0,256.29,88,100.0
U55139,55,Male,3.9,566.8,61,30.3
U55140,58,Female,11.4,572.0,92,44.95
U55141,20,Male,10.3,505.6,74,46.18
U55142,56,Other,9.3,593.46,57,27.94
U55143,31,Male,6.4,535.03,89,23.33
U55144,37,Female,3.7,202.83,44,91.08
U55145,32,Female,3.1,502.27,88,57.74
U55146,45,Male,7.2,405.77,85,73.27
U55147,29,Female,6.1,516.81,60,21.3
U55148,53,Female,6.7,566.44,58,26.14
U55149,55,Female,10.0,411.85,75,58.88
U55150,20,Female,10.5,281.12,75,59.6
U55151,53,Male,4.6,324.32,72,73.85
U55152,22,Female,5.9,493.76,57,35.46
U55153,56,Male,5.0,314.82,47,64.37
U55154,31,Male,5.5,299.31,98,100.0
U55155,34,Female,3.9,560.34,90,36.72
U55156,25,Male,4.4,458.21,61,43.11
U55157,55,Female,7.9,203.33,99,92.4
U55158,30,Female,2.8,334.37,97,88.43
U55159,25,Female,10.1,343.24,87,69.0
U55160,58,Female,1.1,268.69,70,74.27
U55161,30,Female,9.0,336.24,61,61.7
U55162,34,Female,9.3,430.94,89,56.01
U55163,42,Male,8.1,591.15,69,36.87
U55164,28,Male,4.6,381.59,81,70.46
U55165,51,Male,10.1,593.73,70,34.0
U55166,59,Female,8.6,355.6,48,61.69
U55167,46,Female,3.9,391.35,45,59.96
U55168,29,Male,11.2,260.35,88,88.15
U55169,57,Female,8.7,479.5,49,15.47
U55170,58,Male,11.9,481.73,71,37.58
U55171,19,Female,8.5,467.39,52,52.79
U55172,24,Female,4.2,417.56,89,78.07
U55173,29,Male,7.6,405.36,70,70.96
U55174,33,Other,4.1,434.26,62,68.01
U55175,48,Male,8.5,212.4,96,100.0
U55176,37,Male,8.5,572.05,95,47.27
U55177,32,Female,6.7,349.72,42,52.9
U55178,31,Male,3.2,275.47,53,91.67
U55179,26,Female,6.1,335.28,91,73.53
U55180,34,Female,3.5,506.12,85,43.12
U55181,36,Male,5.1,206.82,41,70.72
U55182,40,Female,10.7,226.56,98,100.0
U55183,48,Male,9.2,318.54,77,74.67
U55184,51,Male,7.0,407.74,40,25.58
U55185,36,Female,8.5,246.37,63,93.67
U55186,53,Male,2.9,321.37,70,89.63
U55187,45,Female,10.9,335.36,89,92.76
U55188,18,Male,6.1,224.02,90,96.59
U55189,42,Male,2.2,492.76,45,39.81
U55190,32,Female,3.6,363.76,68,53.13
U55191,58,Female,5.3,401.92,59,54.4
U55192,36,Male,7.9,553.5,97,57.96
U55193,38,Female,1.0,363.79,43,59.21
U55194,51,Female,6.0,461.92,72,66.47
U55195,54,Male,11.4,243.35,51,57.38
U55196,35,Female,2.2,269.16,83,100.0
U55197,23,Male,11.4,533.02,99,23.52
U55198,28,Male,4.0,499.25,90,42.19
U55199,54,Male,11.1,596.26,54,0.0
U55200,41,Female,1.9,203.83,77,100.0
U55201,22,Male,9.3,474.18,58,46.3
U55202,26,Female,8.8,257.31,80,75.36
U55203,47,Female,4.4,248.05,75,80.46
U55204,28,Female,4.6,469.96,85,50.15
U55205,57,Male,11.9,520.69,85,41.07
U55206,29,Female,5.3,246.09,77,90.14
U55207,37,Female,6.4,296.38,68,76.68
U55208,18,Female,11.2,277.9,98,88.5
U55209,49,Other,8.1,402.38,57,51.19
U55210,33,Male,9.1,343.08,46,48.89
U55211,57,Male,3.7,213.31,62,71.44
U55212,58,Female,6.0,229.68,62,99.24
U55213,27,Male,6.7,350.78,81,66.97
U55214,26,Male,11.8,411.87,93,44.42
U55215,38,Female,10.3,273.52,55,74.7
U55216,52,Female,8.4,579.56,48,15.49
U55217,50,Male,8.3,467.56,43,49.9
U55218,55,Male,5.2,568.53,82,40.73
U55219,45,Female,4.6,413.47,80,76.87
U55220,44,Female,7.0,416.96,62,50.71
U55221,36,Female,4.6,432.68,64,59.33
U55222,43,Male,7.4,463.28,83,39.25
U55223,27,Female,4.3,484.68,44,42.17
U55224,42,Male,7.5,354.4,60,67.52
U55225,18,Female,9.5,221.07,52,70.31
U55226,45,Male,5.5,291.67,89,100.0
U55227,47,Male,4.6,536.67,46,16.96
U55228,21,Other,1.9,456.11,91,79.03
U55229,52,Male,1.6,417.04,85,75.45
U55230,21,Female,9.2,324.24,94,85.94
U55231,22,Male,5.5,429.77,44,50.16
U55232,21,Male,9.2,520.9,55,48.66
U55233,36,Other,6.7,264.47,87,71.03
U55234,45,Male,4.0,343.07,50,69.52
U55235,40,Female,1.5,336.05,47,62.64
U55236,19,Female,10.5,216.89,53,70.72
U55237,45,Female,5.2,246.41,64,86.41
U55238,59,Female,3.5,520.6,51,45.42
U55239,28,Male,6.1,260.89,53,81.69
U55240,47,Male,6.6,579.02,96,38.26
U55241,39,Female,11.6,513.15,57,35.12
U55242,58,Male,9.4,550.97,49,24.93
U55243,34,Female,5.1,438.55,54,59.9
U55244,41,Male,9.3,250.34,88,81.97
U55245,55,Male,5.6,232.39,51,61.23
U55246,53,Male,10.2,555.66,51,23.19
U55247,39,Female,6.1,527.24,60,28.5
U55248,30,Male,7.2,450.08,57,58.13
U55249,43,Female,6.3,304.18,94,96.93
U55250,58,Female,8.1,229.5,45,70.16
U55251,54,Male,3.2,420.92,46,38.91
U55252,36,Female,3.3,508.26,52,41.78
U55253,42,Female,10.2,272.4,52,69.9
U55254,36,Male,2.3,270.04,61,90.3
U55255,48,Male,5.0,532.48,83,60.43
U55256,34,Male,7.1,316.37,72,91.48
U55257,43,Male,4.4,218.73,55,90.68
U55258,56,Female,7.7,328.45,78,78.39
U55259,25,Male,10.6,374.4,88,63.14
U55260,29,Female,8.8,211.99,94,100.0
U55261,43,Male,5.7,464.29,99,75.93
U55262,33,Female,10.3,303.5,68,50.11
U55263,59,Male,4.4,418.25,58,57.43
U55264,50,Female,9.3,432.26,80,51.73
U55265,34,Female,11.4,527.51,53,22.82
U55266,22,Female,7.7,357.44,48,44.46
U55267,21,Female,9.4,564.94,87,36.98
U55268,20,Female,6.9,501.61,48,26.39
U55269,18,Female,2.7,513.29,61,35.22
U55270,25,Other,8.9,341.48,60,60.38
U55271,36,Male,4.8,362.75,40,44.4
U55272,43,Female,10.1,553.37,64,32.14
U55273,53,Male,1.4,525.83,83,59.04
U55274,18,Male,1.8,349.54,77,80.9
U55275,34,Female,12.0,342.72,41,29.6
U55276,53,Male,9.7,262.01,52,60.46
U55277,55,Male,6.7,591.28,86,15.74
U55278,45,Male,5.6,344.3,43,43.98
U55279,31,Female,3.9,456.66,95,74.34
U55280,39,Male,3.5,488.69,87,54.76
U55281,53,Male,3.8,224.07,54,77.69
U55282,28,Female,1.8,315.96,59,85.56
U55283,35,Female,10.6,569.14,84,23.32
U55284,21,Male,1.6,412.36,41,46.51
U55285,59,Male,10.4,263.83,97,87.13
U55286,49,Female,2.3,566.78,60,24.63
U55287,32,Female,1.0,369.79,86,75.81
U55288,48,Male,2.4,226.13,94,100.0
U55289,47,Female,8.7,436.06,43,41.09
U55290,31,Female,10.7,235.31,49,73.03
U55291,31,Female,3.3,589.53,89,37.71
U55292,38,Male,4.4,539.54,48,38.12
U55293,34,Male,10.6,227.56,64,89.55
U55294,20,Female,11.9,343.77,75,58.18
U55295,37,Male,1.7,535.33,50,37.85
U55296,52,Female,5.0,541.37,41,36.37
U55297,47,Male,8.2,360.59,68,72.76
U55298,51,Female,5.8,293.55,78,67.21
U55299,54,Male,11.4,306.15,50,51.71
U55300,23,Female,7.9,294.75,83,86.41
U55301,49,Female,3.3,331.34,56,62.29
U55302,26,Female,10.7,411.79,84,46.94
U55303,59,Male,8.2,502.2,42,27.5
U55304,50,Male,6.1,532.08,53,30.13
U55305,20,Male,10.6,550.43,62,26.74
U55306,44,Female,5.8,419.74,49,51.58
U55307,49,Male,5.5,534.86,56,41.89
U55308,54,Female,6.9,438.9,78,39.5
U55309,26,Male,8.4,260.5,96,100.0
U55310,41,Female,9.0,402.19,87,56.27
U55311,18,Male,4.0,558.1,50,10.88
U55312,34,Female,8.1,323.62,85,69.25
U55313,57,Female,9.1,429.02,50,40.93
U55314,33,Male,6.5,433.83,42,34.55
U55315,26,Male,10.0,563.08,76,23.03
U55316,42,Male,5.2,259.75,43,56.07
U55317,33,Female,7.7,566.15,73,23.01
U55318,33,Male,6.0,498.09,60,52.74
U55319,44,Female,5.1,330.77,49,67.86
U55320,23,Female,8.4,450.53,45,41.73
U55321,56,Female,12.0,532.51,84,34.93
U55322,22,Male,2.2,335.44,73,80.97
U55323,53,Male,10.2,302.02,64,76.2
U55324,41,Female,4.9,295.96,87,94.98
U55325,56,Male,8.6,552.21,74,41.5
U55326,55,Male,7.0,534.16,74,30.01
U55327,59,Female,10.2,420.98,96,57.56
U55328,41,Female,11.4,400.77,90,66.15
U55329,35,Male,10.8,259.76,95,90.89
U55330,22,Female,8.8,530.31,92,48.54
U55331,21,Male,6.2,504.28,56,27.65
U55332,52,Male,1.5,272.88,66,83.01
U55333,39,Female,9.2,397.42,89,65.46
U55334,22,Female,8.3,451.58,76,67.25
U55335,52,Female,2.5,246.92,48,67.68
U55336,23,Male,4.8,486.6,87,52.1
U55337,30,Female,3.4,493.48,68,47.77
U55338,21,Male,7.1,228.87,43,84.4
U55339,50,Female,8.5,403.31,83,61.59
U55340,54,Male,8.3,255.85,97,93.07
U55341,51,Male,1.2,466.87,70,47.25
U55342,26,Male,8.4,396.58,91,73.2
U55343,59,Female,11.6,267.09,82,72.35
U55344,32,Male,10.7,502.54,67,35.33
U55345,37,Male,11.4,376.69,47,45.9
U55346,32,Male,9.3,454.51,84,61.76
U55347,18,Female,3.8,509.94,91,74.69
U55348,27,Female,7.4,291.05,93,100.0
U55349,27,Female,10.2,351.78,73,74.67
U55350,22,Male,9.7,578.63,46,13.79
U55351,59,Male,1.3,498.45,49,32.92
U55352,34,Male,4.4,311.45,89,82.85
U55353,30,Male,11.2,507.42,41,7.81
U55354,21,Female,11.9,205.56,62,80.37
U55355,37,Female,11.2,372.53,63,49.57
U55356,54,Female,2.7,546.51,40,15.57
U55357,32,Male,6.6,346.88,86,67.15
U55358,52,Female,7.4,599.59,45,4.43
U55359,40,Male,9.7,259.06,49,65.75
U55360,48,Male,3.2,561.58,44,10.24
U55361,32,Male,1.4,208.33,48,100.0
U55362,32,Male,10.1,578.45,56,38.5
U55363,45,Female,2.3,256.75,46,63.14
U55364,59,Male,9.1,479.72,87,31.46
U55365,45,Female,1.8,204.62,67,84.94
U55366,29,Female,6.3,479.95,55,47.66
U55367,42,Female,5.3,491.99,50,51.97
U55368,49,Male,10.9,268.35,54,71.17
U55369,54,Male,5.5,350.07,86,79.68
U55370,22,Other,4.5,237.26,46,80.03
U55371,48,Male,6.8,582.68,92,38.83
U55372,48,Male,11.8,291.74,60,76.12
U55373,57,Female,10.2,203.49,87,91.54
U55374,45,Female,6.9,381.46,61,53.79
U55375,30,Female,7.2,327.76,57,68.33
U55376,46,Female,5.8,354.55,49,51.35
U55377,57,Male,3.0,516.79,47,13.21
U55378,45,Female,10.6,365.06,92,90.26
U55379,53,Male,2.9,283.7,51,62.07
U55380,30,Male,9.3,396.35,51,34.03
U55381,59,Male,9.1,380.88,59,55.97
U55382,53,Male,5.6,240.77,94,87.17
U55383,36,Female,10.8,203.74,67,67.66
U55384,34,Female,9.4,299.76,69,74.94
U55385,58,Female,6.4,278.51,75,69.3
U55386,59,Male,7.5,284.11,84,72.12
U55387,31,Female,9.6,384.85,73,57.0
U55388,32,Female,2.5,252.13,56,88.43
U55389,48,Male,6.9,216.53,85,93.26
U55390,37,Female,2.7,541.06,99,60.49
U55391,20,Female,5.4,261.0,83,100.0
U55392,56,Female,6.0,452.93,64,54.03
U55393,55,Male,8.1,414.54,49,42.24
U55394,57,Female,3.4,392.91,47,40.1
U55395,47,Female,2.1,494.33,98,57.64
U55396,25,Male,11.8,531.41,79,24.31
U55397,41,Other,7.2,231.85,46,75.14
U55398,38,Male,2.0,361.15,52,62.27
U55399,45,Female,6.1,456.71,68,45.39
U55400,40,Male,4.1,472.62,54,33.92
U55401,25,Female,5.4,224.02,96,100.0
U55402,26,Female,11.3,468.19,85,47.1
U55403,54,Male,2.7,436.19,49,27.99
U55404,31,Female,4.0,526.97,41,23.89
U55405,59,Female,4.2,248.11,60,80.97
U55406,37,Female,9.9,204.23,71,70.83
U55407,48,Female,6.6,328.83,85,75.45
U55408,29,Male,11.5,508.53,66,40.64
U55409,36,Male,6.5,386.06,55,55.77
U55410,53,Female,6.3,248.8,46,75.44
U55411,41,Female,8.2,486.76,69,39.01
U55412,25,Female,2.3,387.25,49,46.17
U55413,39,Male,1.5,347.69,64,71.48
U55414,45,Female,1.1,334.82,88,60.43
U55415,57,Other,7.5,201.81,85,100.0
U55416,45,Female,2.3,205.58,79,94.23
U55417,37,Female,10.3,466.93,42,23.09
U55418,52,Male,7.3,254.83,59,54.12
U55419,40,Other,11.4,336.87,72,65.93
U55420,44,Male,3.1,565.78,80,38.75
U55421,23,Male,2.1,453.05,52,59.34
U55422,35,Female,2.2,470.18,99,65.18
U55423,54,Male,2.4,463.13,53,62.89
U55424,49,Male,9.2,475.49,43,22.59
U55425,52,Female,4.5,563.58,42,30.38
U55426,36,Female,10.0,284.12,87,80.33
U55427,42,Male,10.0,293.26,79,70.38
U55428,26,Male,7.2,391.67,68,73.7
U55429,18,Male,2.9,589.69,49,23.59
U55430,23,Female,8.7,289.38,93,100.0
U55431,35,Male,7.7,277.34,91,81.81
U55432,54,Male,2.4,220.81,55,89.56
U55433,33,Male,8.0,451.45,56,44.88
U55434,28,Female,9.1,553.98,42,20.9
U55435,35,Male,10.2,334.8,40,37.6
U55436,39,Male,2.4,310.19,71,81.68
U55437,30,Female,6.6,298.57,92,83.48
U55438,26,Male,6.1,301.97,73,72.14
U55439,50,Female,11.4,579.38,87,25.26
U55440,23,Female,1.2,410.36,56,47.03
U55441,46,Male,10.3,421.75,88,68.38
U55442,48,Female,1.8,259.8,90,100.0
U55443,51,Female,10.9,377.55,90,49.06
U55444,35,Male,11.2,587.54,62,18.38
U55445,36,Female,5.6,542.01,42,38.19
U55446,33,Male,3.9,251.17,53,84.63
U55447,37,Female,1.9,361.68,58,78.01
U55448,31,Female,11.6,513.02,92,45.08
U55449,59,Male,10.2,457.78,87,46.4
U55450,21,Other,9.4,591.46,59,16.22
U55451,33,Female,7.6,241.47,87,95.52
U55452,41,Male,3.0,575.6,96,52.59
U55453,50,Male,2.6,528.95,45,40.92
U55454,51,Male,9.6,476.14,97,57.62
U55455,30,Female,4.9,551.34,83,41.74
U55456,59,Male,4.2,464.09,61,58.49
U55457,35,Male,2.2,539.48,87,58.77
U55458,42,Male,9.0,340.37,40,41.89
U55459,49,Female,7.0,257.67,74,82.44
U55460,50,Female,9.6,505.04,40,27.93
U55461,55,Other,8.2,440.05,99,52.94
U55462,45,Female,1.7,401.24,47,55.96
U55463,53,Male,7.7,200.16,52,96.47
U55464,58,Male,1.5,307.37,77,94.54
U55465,33,Female,9.2,598.03,73,23.05
U55466,55,Female,6.0,547.17,66,35.93
U55467,19,Male,3.9,284.69,76,85.42
U55468,19,Female,2.2,587.97,92,49.32
U55469,30,Female,11.8,229.98,45,60.11
U55470,27,Female,11.2,449.46,74,33.03
U55471,21,Male,5.5,213.87,64,87.28
U55472,46,Male,3.7,236.86,57,89.33
U55473,31,Female,5.2,412.62,54,48.95
U55474,54,Female,7.0,554.82,72,35.59
U55475,48,Male,5.7,456.32,49,54.98
U55476,45,Female,6.7,266.7,71,78.06
U55477,56,Female,6.8,276.04,46,53.17
U55478,46,Female,7.2,597.64,61,7.87
U55479,27,Male,3.5,329.87,45,68.57
U55480,44,Male,9.3,338.54,49,51.65
U55481,18,Female,4.1,476.83,55,27.0
U55482,56,Other,11.2,410.19,84,50.4
U55483,20,Female,10.7,480.18,72,54.92
U55484,29,Male,2.7,401.31,95,76.32
U55485,43,Female,7.4,565.57,46,18.76
U55486,45,Female,7.4,408.68,49,61.63
U55487,36,Male,1.4,477.06,61,49.61
U55488,51,Female,4.8,288.57,49,57.98
U55489,39,Male,4.6,391.8,84,81.62
U55490,54,Male,9.8,390.03,47,33.74
U55491,48,Other,4.2,382.8,56,71.44
U55492,56,Male,8.0,576.69,56,8.62
U55493,46,Female,9.0,280.0,83,87.57
U55494,45,Female,11.4,298.82,89,70.72
U55495,54,Female,11.3,537.01,68,25.21
U55496,20,Male,1.2,529.78,91,40.36
U55497,40,Female,2.9,556.01,48,24.9
U55498,42,Male,1.1,218.59,67,94.12
U55499,39,Female,10.5,447.1,55,52.71
U55500,54,Male,10.0,266.28,71,79.86
U55501,54,Male,2.1,526.2,88,47.07
U55502,30,Male,10.9,263.44,41,53.46
U55503,39,Male,11.0,308.92,58,51.73
U55504,40,Male,10.6,445.04,80,54.01
U55505,51,Other,11.5,578.47,48,9.26
U55506,36,Male,5.1,515.53,95,50.49
U55507,38,Female,6.9,373.16,55,60.94
U55508,25,Female,5.2,555.75,54,20.64
U55509,26,Female,10.6,284.44,83,79.83
U55510,42,Female,1.2,219.7,43,76.08
U55511,29,Female,8.1,347.8,72,81.28
U55512,35,Female,1.7,382.33,73,82.69
U55513,54,Male,11.0,510.26,92,55.68
U55514,44,Female,6.1,368.03,78,63.49
U55515,36,Male,11.4,562.35,45,19.85
U55516,55,Female,6.1,475.42,79,28.99
U55517,22,Male,4.3,315.87,61,76.22
U55518,48,Male,4.0,400.07,94,68.46
U55519,28,Female,2.1,408.24,67,66.71
U55520,27,Male,1.3,435.77,72,74.76
U55521,29,Female,7.8,379.56,41,49.2
U55522,24,Other,4.7,384.48,85,61.65
U55523,56,Male,8.4,331.21,43,57.5
U55524,51,Male,10.4,245.34,62,74.51
U55525,45,Male,4.4,420.89,67,74.51
U55526,33,Male,4.5,278.66,53,91.13
U55527,38,Female,10.4,316.02,78,73.71
U55528,45,Other,8.8,575.41,66,47.7
U55529,35,Female,6.1,287.13,93,81.1
U55530,55,Female,1.9,259.22,72,75.33
U55531,54,Male,2.6,390.87,44,38.34
U55532,43,Female,8.4,406.76,52,45.59
U55533,57,Female,5.5,585.83,55,20.29
U55534,49,Male,2.0,383.06,56,65.1
U55535,56,Male,11.4,349.91,57,59.3
U55536,59,Female,3.0,495.15,82,59.48
U55537,27,Male,3.4,482.53,72,53.86
U55538,18,Male,8.7,252.52,90,77.7
U55539,45,Female,4.1,397.45,99,75.81
U55540,18,Male,9.9,425.19,77,55.13
U55541,53,Female,7.8,348.12,87,64.8
U55542,40,Male,10.7,264.87,88,79.72
U55543,31,Male,11.2,572.9,69,15.98
U55544,58,Female,6.3,271.54,83,90.25
U55545,25,Male,10.2,348.33,53,50.82
U55546,53,Female,6.4,585.09,54,29.18
U55547,24,Female,6.7,393.9,96,56.04
U55548,27,Female,11.5,508.45,55,17.75
U55549,46,Male,5.5,390.37,99,89.53
U55550,34,Female,11.4,332.14,48,47.68
U55551,38,Male,1.1,443.87,78,82.11
U55552,29,Male,1.9,320.97,61,75.96
U55553,44,Female,5.1,383.34,99,95.3
U55554,18,Female,11.9,375.07,61,45.32
U55555,30,Male,10.1,459.34,49,41.73
U55556,46,Female,1.8,216.1,82,100.0
U55557,57,Female,10.4,593.87,53,26.02
U55558,26,Male,4.5,364.16,62,61.06
U55559,22,Male,8.9,599.88,89,42.61
U55560,53,Female,11.5,495.38,81,31.41
U55561,53,Male,1.1,468.22,93,72.61
U55562,54,Female,9.2,388.62,89,43.71
U55563,31,Male,2.8,530.53,50,11.26
U55564,41,Male,2.4,370.13,89,92.59
U55565,35,Female,4.0,465.41,40,34.01
U55566,30,Male,5.5,268.11,41,72.5
U55567,50,Male,1.8,438.03,78,58.24
U55568,29,Male,10.0,434.88,88,53.76
U55569,38,Female,8.5,417.72,95,57.13
U55570,57,Male,1.8,525.82,58,39.56
U55571,48,Female,1.8,420.62,97,87.22
U55572,49,Female,10.0,371.79,57,43.55
U55573,58,Male,8.4,595.45,52,16.94
U55574,51,Female,4.3,551.01,68,42.72
U55575,30,Female,2.4,563.11,40,29.59
U55576,46,Male,10.2,521.92,74,33.53
U55577,47,Male,4.6,394.75,51,38.95
U55578,47,Female,5.5,301.63,76,68.8
U55579,26,Male,7.6,551.54,44,33.32
U55580,23,Female,10.2,442.64,72,56.01
U55581,21,Female,9.1,200.8,61,87.58
U55582,32,Female,10.9,585.12,93,27.09
U55583,28,Female,3.0,234.84,41,78.08
U55584,48,Female,2.2,591.31,53,35.49
U55585,45,Female,6.3,246.31,61,75.88
U55586,55,Male,1.1,431.77,77,63.67
U55587,53,Female,4.8,253.32,81,95.42
U55588,27,Female,3.9,304.74,65,87.34
U55589,47,Male,1.1,301.79,51,81.41
U55590,59,Other,4.3,529.75,84,49.08
U55591,32,Female,6.5,520.86,79,29.4
U55592,18,Male,4.3,583.13,59,36.9
U55593,29,Male,3.1,472.87,86,46.8
U55594,47,Male,7.9,236.43,66,75.26
U55595,22,Male,7.3,488.3,48,36.97
U55596,42,Female,1.8,204.31,41,90.15
U55597,41,Male,4.9,502.25,89,56.56
U55598,40,Male,9.6,550.6,96,43.97
U55599,48,Female,8.0,469.62,87,65.41
U55600,44,Male,4.9,236.89,66,78.09
U55601,36,Other,11.9,508.17,96,49.81
U55602,54,Female,9.9,561.14,84,22.97
U55603,29,Male,8.4,574.97,56,23.67
U55604,40,Female,11.2,207.7,74,81.88
U55605,35,Female,3.9,436.72,43,27.9
U55606,29,Male,4.1,492.02,82,46.51
U55607,38,Female,2.5,485.48,82,40.92
U55608,36,Female,6.4,283.18,99,93.8
U55609,34,Female,3.2,222.19,81,89.31
U55610,56,Male,6.3,386.45,44,52.14
U55611,26,Male,4.2,250.35,40,65.64
U55612,23,Female,6.4,584.64,61,10.0
U55613,37,Female,2.5,352.23,63,74.06
U55614,25,Other,3.9,345.27,75,73.79
U55615,35,Male,4.1,276.52,70,86.02
U55616,39,Male,3.4,477.66,66,64.47
U55617,35,Male,3.0,510.18,57,51.61
U55618,38,Male,8.4,391.52,59,54.77
U55619,37,Male,5.8,312.28,90,95.29
U55620,18,Other,4.7,510.28,46,49.58
U55621,47,Female,9.8,528.21,88,34.58
U55622,39,Male,1.5,545.47,48,17.9
U55623,26,Female,7.6,424.16,93,50.95
U55624,46,Male,8.4,568.93,58,28.74
U55625,35,Female,5.1,551.63,77,36.81
U55626,57,Female,10.5,401.12,81,51.2
U55627,45,Female,3.0,210.52,62,92.79
U55628,26,Male,3.6,469.71,60,56.38
U55629,23,Female,8.1,343.4,56,47.0
U55630,39,Female,3.8,580.45,46,15.68
U55631,55,Other,11.8,466.95,66,22.19
U55632,19,Female,8.2,542.31,98,36.08
U55633,54,Male,1.8,290.83,69,85.91
U55634,24,Female,1.5,524.57,67,44.28
U55635,49,Female,7.6,404.95,49,67.03
U55636,49,Male,2.5,576.64,59,46.32
U55637,41,Female,5.8,231.43,56,81.21
U55638,25,Male,6.7,463.07,61,60.79
U55639,48,Male,2.3,359.59,94,76.96
U55640,54,Male,9.5,381.2,54,39.16
U55641,37,Female,8.5,454.49,78,54.24
U55642,25,Male,7.5,512.62,99,45.19
U55643,24,Male,2.5,387.84,50,74.87
U55644,46,Other,3.8,205.33,59,94.72
U55645,51,Other,6.9,576.76,88,29.34
U55646,39,Female,4.8,362.49,77,71.54
U55647,23,Male,9.2,296.71,55,71.15
U55648,29,Female,4.3,444.37,80,60.45
U55649,59,Female,4.5,289.36,63,74.08
